File,ID,Identity
IGLM_sars_COV2.fasta,sequence_454,0.8717948717948718
IGLM_sars_COV2.fasta,sequence_455,0.8771929824561403
IGLM_sars_COV2.fasta,sequence_456,0.9099099099099099
IGLM_sars_COV2.fasta,sequence_457,0.8803418803418803
IGLM_sars_COV2.fasta,sequence_458,0.8403361344537815
IGLM_sars_COV2.fasta,sequence_459,0.896551724137931
IGLM_sars_COV2.fasta,sequence_460,0.9285714285714286
IGLM_sars_COV2.fasta,sequence_461,0.8608695652173913
IGLM_sars_COV2.fasta,sequence_462,0.9454545454545454
IGLM_sars_COV2.fasta,sequence_463,0.8706896551724138
IGLM_sars_COV2.fasta,sequence_464,0.9107142857142857
IGLM_sars_COV2.fasta,sequence_465,0.8947368421052632
IGLM_sars_COV2.fasta,sequence_466,0.8434782608695652
IGLM_sars_COV2.fasta,sequence_467,0.8839285714285714
IGLM_sars_COV2.fasta,sequence_468,0.8706896551724138
IGLM_sars_COV2.fasta,sequence_469,0.8706896551724138
IGLM_sars_COV2.fasta,sequence_470,0.8521739130434782
IGLM_sars_COV2.fasta,sequence_471,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_472,0.8938053097345132
IGLM_sars_COV2.fasta,sequence_473,0.8771929824561403
IGLM_sars_COV2.fasta,sequence_474,0.8938053097345132
IGLM_sars_COV2.fasta,sequence_475,0.8632478632478633
IGLM_sars_COV2.fasta,sequence_476,0.9292035398230089
IGLM_sars_COV2.fasta,sequence_477,0.8761061946902655
IGLM_sars_COV2.fasta,sequence_478,0.8793103448275862
IGLM_sars_COV2.fasta,sequence_479,0.8771929824561403
IGLM_sars_COV2.fasta,sequence_480,0.8547008547008547
IGLM_sars_COV2.fasta,sequence_481,0.8608695652173913
IGLM_sars_COV2.fasta,sequence_482,0.8849557522123894
IGLM_sars_COV2.fasta,sequence_483,0.9130434782608695
IGLM_sars_COV2.fasta,sequence_484,0.8376068376068376
IGLM_sars_COV2.fasta,sequence_485,0.8706896551724138
IGLM_sars_COV2.fasta,sequence_486,0.8793103448275862
IGLM_sars_COV2.fasta,sequence_487,0.85
IGLM_sars_COV2.fasta,sequence_488,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_489,0.8706896551724138
IGLM_sars_COV2.fasta,sequence_490,0.8706896551724138
IGLM_sars_COV2.fasta,sequence_491,0.8695652173913043
IGLM_sars_COV2.fasta,sequence_492,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_493,0.8947368421052632
IGLM_sars_COV2.fasta,sequence_494,0.9285714285714286
IGLM_sars_COV2.fasta,sequence_495,0.9375
IGLM_sars_COV2.fasta,sequence_496,0.911504424778761
IGLM_sars_COV2.fasta,sequence_497,0.9292035398230089
IGLM_sars_COV2.fasta,sequence_498,0.8782608695652174
IGLM_sars_COV2.fasta,sequence_499,0.8771929824561403
IGLM_sars_COV2.fasta,sequence_500,0.8771929824561403
IGLM_sars_COV2.fasta,sequence_501,0.8869565217391304
IGLM_sars_COV2.fasta,sequence_502,0.8620689655172413
IGLM_sars_COV2.fasta,sequence_503,0.8706896551724138
IGLM_sars_COV2.fasta,sequence_504,0.8938053097345132
IGLM_sars_COV2.fasta,sequence_505,0.8782608695652174
IGLM_sars_COV2.fasta,sequence_506,0.819672131147541
IGLM_sars_COV2.fasta,sequence_507,0.8793103448275862
IGLM_sars_COV2.fasta,sequence_508,0.8782608695652174
IGLM_sars_COV2.fasta,sequence_509,0.9026548672566371
IGLM_sars_COV2.fasta,sequence_510,0.8362068965517241
IGLM_sars_COV2.fasta,sequence_511,0.9459459459459459
IGLM_sars_COV2.fasta,sequence_512,0.8947368421052632
IGLM_sars_COV2.fasta,sequence_513,0.8947368421052632
IGLM_sars_COV2.fasta,sequence_514,0.8695652173913043
IGLM_sars_COV2.fasta,sequence_515,0.875
IGLM_sars_COV2.fasta,sequence_516,0.9035087719298246
IGLM_sars_COV2.fasta,sequence_517,0.8849557522123894
IGLM_sars_COV2.fasta,sequence_518,0.8771929824561403
IGLM_sars_COV2.fasta,sequence_519,0.8849557522123894
IGLM_sars_COV2.fasta,sequence_520,0.868421052631579
IGLM_sars_COV2.fasta,sequence_521,0.8620689655172413
IGLM_sars_COV2.fasta,sequence_522,0.8706896551724138
IGLM_sars_COV2.fasta,sequence_523,0.8938053097345132
IGLM_sars_COV2.fasta,sequence_524,0.9107142857142857
IGLM_sars_COV2.fasta,sequence_525,0.8839285714285714
IGLM_sars_COV2.fasta,sequence_526,0.8849557522123894
IGLM_sars_COV2.fasta,sequence_527,0.8974358974358975
IGLM_sars_COV2.fasta,sequence_528,0.9196428571428571
IGLM_sars_COV2.fasta,sequence_529,0.853448275862069
IGLM_sars_COV2.fasta,sequence_530,0.8869565217391304
IGLM_sars_COV2.fasta,sequence_531,0.8660714285714286
IGLM_sars_COV2.fasta,sequence_532,0.8620689655172413
IGLM_sars_COV2.fasta,sequence_533,0.8782608695652174
IGLM_sars_COV2.fasta,sequence_534,0.8938053097345132
IGLM_sars_COV2.fasta,sequence_535,0.8706896551724138
IGLM_sars_COV2.fasta,sequence_536,0.8782608695652174
IGLM_sars_COV2.fasta,sequence_537,0.8706896551724138
IGLM_sars_COV2.fasta,sequence_538,0.9285714285714286
IGLM_sars_COV2.fasta,sequence_539,0.8938053097345132
IGLM_sars_COV2.fasta,sequence_540,0.8706896551724138
IGLM_sars_COV2.fasta,sequence_541,0.9107142857142857
IGLM_sars_COV2.fasta,sequence_542,0.8849557522123894
IGLM_sars_COV2.fasta,sequence_543,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_544,0.9285714285714286
IGLM_sars_COV2.fasta,sequence_545,0.9099099099099099
IGLM_sars_COV2.fasta,sequence_546,0.8839285714285714
IGLM_sars_COV2.fasta,sequence_547,0.8947368421052632
IGLM_sars_COV2.fasta,sequence_548,0.8803418803418803
IGLM_sars_COV2.fasta,sequence_549,0.8695652173913043
IGLM_sars_COV2.fasta,sequence_550,0.8938053097345132
IGLM_sars_COV2.fasta,sequence_551,0.8487394957983193
IGLM_sars_COV2.fasta,sequence_552,0.9026548672566371
IGLM_sars_COV2.fasta,sequence_553,0.8632478632478633
IGLM_sars_COV2.fasta,sequence_554,0.8559322033898306
IGLM_sars_COV2.fasta,sequence_555,0.8461538461538461
IGLM_sars_COV2.fasta,sequence_556,0.8429752066115702
IGLM_sars_COV2.fasta,sequence_557,0.8793103448275862
IGLM_sars_COV2.fasta,sequence_558,0.9017857142857143
IGLM_sars_COV2.fasta,sequence_559,0.8695652173913043
IGLM_sars_COV2.fasta,sequence_560,0.9734513274336283
IGLM_sars_COV2.fasta,sequence_561,0.9051724137931034
IGLM_sars_COV2.fasta,sequence_562,0.9369369369369369
IGLM_sars_COV2.fasta,sequence_563,0.9203539823008849
IGLM_sars_COV2.fasta,sequence_564,0.8620689655172413
IGLM_sars_COV2.fasta,sequence_565,0.8938053097345132
IGLM_sars_COV2.fasta,sequence_566,0.8717948717948718
IGLM_sars_COV2.fasta,sequence_567,0.8956521739130435
IGLM_sars_COV2.fasta,sequence_568,0.9203539823008849
IGLM_sars_COV2.fasta,sequence_569,0.9090909090909091
IGLM_sars_COV2.fasta,sequence_570,0.9385964912280702
IGLM_sars_COV2.fasta,sequence_571,0.8782608695652174
IGLM_sars_COV2.fasta,sequence_572,0.8695652173913043
IGLM_sars_COV2.fasta,sequence_573,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_574,0.8947368421052632
IGLM_sars_COV2.fasta,sequence_575,0.9557522123893806
IGLM_sars_COV2.fasta,sequence_576,0.8706896551724138
IGLM_sars_COV2.fasta,sequence_577,0.8813559322033898
IGLM_sars_COV2.fasta,sequence_578,0.8632478632478633
IGLM_sars_COV2.fasta,sequence_579,0.9732142857142857
IGLM_sars_COV2.fasta,sequence_580,0.853448275862069
IGLM_sars_COV2.fasta,sequence_581,0.9375
IGLM_sars_COV2.fasta,sequence_582,0.8235294117647058
IGLM_sars_COV2.fasta,sequence_583,0.8717948717948718
IGLM_sars_COV2.fasta,sequence_584,0.9196428571428571
IGLM_sars_COV2.fasta,sequence_585,0.9464285714285714
IGLM_sars_COV2.fasta,sequence_586,0.875
IGLM_sars_COV2.fasta,sequence_587,0.9292035398230089
IGLM_sars_COV2.fasta,sequence_588,0.868421052631579
IGLM_sars_COV2.fasta,sequence_589,0.8771929824561403
IGLM_sars_COV2.fasta,sequence_590,0.9026548672566371
IGLM_sars_COV2.fasta,sequence_591,0.8434782608695652
IGLM_sars_COV2.fasta,sequence_592,0.8938053097345132
IGLM_sars_COV2.fasta,sequence_593,0.864406779661017
IGLM_sars_COV2.fasta,sequence_594,0.8596491228070176
IGLM_sars_COV2.fasta,sequence_595,0.9035087719298246
IGLM_sars_COV2.fasta,sequence_596,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_597,0.9017857142857143
IGLM_sars_COV2.fasta,sequence_598,0.911504424778761
IGLM_sars_COV2.fasta,sequence_599,0.8849557522123894
IGLM_sars_COV2.fasta,sequence_600,0.8771929824561403
IGLM_sars_COV2.fasta,sequence_601,0.9646017699115044
IGLM_sars_COV2.fasta,sequence_602,0.9298245614035088
IGLM_sars_COV2.fasta,sequence_603,0.8596491228070176
IGLM_sars_COV2.fasta,sequence_604,0.8879310344827587
IGLM_sars_COV2.fasta,sequence_605,0.8559322033898306
IGLM_sars_COV2.fasta,sequence_606,0.8596491228070176
IGLM_sars_COV2.fasta,sequence_607,0.847457627118644
IGLM_sars_COV2.fasta,sequence_608,0.8928571428571429
IGLM_sars_COV2.fasta,sequence_609,0.8938053097345132
IGLM_sars_COV2.fasta,sequence_610,0.9642857142857143
IGLM_sars_COV2.fasta,sequence_611,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_612,0.8956521739130435
IGLM_sars_COV2.fasta,sequence_613,0.8559322033898306
IGLM_sars_COV2.fasta,sequence_614,0.911504424778761
IGLM_sars_COV2.fasta,sequence_615,0.8938053097345132
IGLM_sars_COV2.fasta,sequence_616,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_617,0.9017857142857143
IGLM_sars_COV2.fasta,sequence_618,0.8717948717948718
IGLM_sars_COV2.fasta,sequence_619,0.9107142857142857
IGLM_sars_COV2.fasta,sequence_620,0.8947368421052632
IGLM_sars_COV2.fasta,sequence_621,0.8879310344827587
IGLM_sars_COV2.fasta,sequence_622,0.9107142857142857
IGLM_sars_COV2.fasta,sequence_623,0.8559322033898306
IGLM_sars_COV2.fasta,sequence_624,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_625,0.875
IGLM_sars_COV2.fasta,sequence_626,0.9017857142857143
IGLM_sars_COV2.fasta,sequence_627,0.8928571428571429
IGLM_sars_COV2.fasta,sequence_628,0.911504424778761
IGLM_sars_COV2.fasta,sequence_629,0.896551724137931
IGLM_sars_COV2.fasta,sequence_630,0.8771929824561403
IGLM_sars_COV2.fasta,sequence_631,0.8879310344827587
IGLM_sars_COV2.fasta,sequence_632,0.9009009009009009
IGLM_sars_COV2.fasta,sequence_633,0.9375
IGLM_sars_COV2.fasta,sequence_634,0.9035087719298246
IGLM_sars_COV2.fasta,sequence_635,0.8793103448275862
IGLM_sars_COV2.fasta,sequence_636,0.9035087719298246
IGLM_sars_COV2.fasta,sequence_637,0.8839285714285714
IGLM_sars_COV2.fasta,sequence_638,0.8938053097345132
IGLM_sars_COV2.fasta,sequence_639,0.9196428571428571
IGLM_sars_COV2.fasta,sequence_640,0.8608695652173913
IGLM_sars_COV2.fasta,sequence_641,0.8956521739130435
IGLM_sars_COV2.fasta,sequence_642,0.8761061946902655
IGLM_sars_COV2.fasta,sequence_643,0.8918918918918919
IGLM_sars_COV2.fasta,sequence_644,0.9122807017543859
IGLM_sars_COV2.fasta,sequence_645,0.868421052631579
IGLM_sars_COV2.fasta,sequence_646,0.8771929824561403
IGLM_sars_COV2.fasta,sequence_647,0.868421052631579
IGLM_sars_COV2.fasta,sequence_648,0.9459459459459459
IGLM_sars_COV2.fasta,sequence_649,0.8660714285714286
IGLM_sars_COV2.fasta,sequence_650,0.8620689655172413
IGLM_sars_COV2.fasta,sequence_651,0.8695652173913043
IGLM_sars_COV2.fasta,sequence_652,0.8928571428571429
IGLM_sars_COV2.fasta,sequence_653,0.8771929824561403
IGLM_sars_COV2.fasta,sequence_654,0.8793103448275862
IGLM_sars_COV2.fasta,sequence_655,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_656,0.9196428571428571
IGLM_sars_COV2.fasta,sequence_657,0.9210526315789473
IGLM_sars_COV2.fasta,sequence_658,0.8620689655172413
IGLM_sars_COV2.fasta,sequence_659,0.9026548672566371
IGLM_sars_COV2.fasta,sequence_660,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_661,0.9130434782608695
IGLM_sars_COV2.fasta,sequence_662,0.9009009009009009
IGLM_sars_COV2.fasta,sequence_663,0.8938053097345132
IGLM_sars_COV2.fasta,sequence_664,0.9017857142857143
IGLM_sars_COV2.fasta,sequence_665,0.9732142857142857
IGLM_sars_COV2.fasta,sequence_666,0.8839285714285714
IGLM_sars_COV2.fasta,sequence_667,0.868421052631579
IGLM_sars_COV2.fasta,sequence_668,0.8632478632478633
IGLM_sars_COV2.fasta,sequence_669,0.8596491228070176
IGLM_sars_COV2.fasta,sequence_670,0.8869565217391304
IGLM_sars_COV2.fasta,sequence_671,0.8571428571428571
IGLM_sars_COV2.fasta,sequence_672,0.8849557522123894
IGLM_sars_COV2.fasta,sequence_673,0.9279279279279279
IGLM_sars_COV2.fasta,sequence_674,0.8596491228070176
IGLM_sars_COV2.fasta,sequence_675,0.8620689655172413
IGLM_sars_COV2.fasta,sequence_676,0.8487394957983193
IGLM_sars_COV2.fasta,sequence_677,0.9035087719298246
IGLM_sars_COV2.fasta,sequence_678,0.8761061946902655
IGLM_sars_COV2.fasta,sequence_679,0.875
IGLM_sars_COV2.fasta,sequence_680,0.8559322033898306
IGLM_sars_COV2.fasta,sequence_681,0.9292035398230089
IGLM_sars_COV2.fasta,sequence_682,0.853448275862069
IGLM_sars_COV2.fasta,sequence_683,0.8706896551724138
IGLM_sars_COV2.fasta,sequence_684,0.8695652173913043
IGLM_sars_COV2.fasta,sequence_685,0.8403361344537815
IGLM_sars_COV2.fasta,sequence_686,0.8869565217391304
IGLM_sars_COV2.fasta,sequence_687,0.9285714285714286
IGLM_sars_COV2.fasta,sequence_688,0.9459459459459459
IGLM_sars_COV2.fasta,sequence_689,0.8947368421052632
IGLM_sars_COV2.fasta,sequence_690,0.9009009009009009
IGLM_sars_COV2.fasta,sequence_691,0.8771929824561403
IGLM_sars_COV2.fasta,sequence_692,0.8869565217391304
IGLM_sars_COV2.fasta,sequence_693,0.8416666666666667
IGLM_sars_COV2.fasta,sequence_694,0.8620689655172413
IGLM_sars_COV2.fasta,sequence_695,0.8524590163934426
IGLM_sars_COV2.fasta,sequence_696,0.8928571428571429
IGLM_sars_COV2.fasta,sequence_697,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_698,0.8974358974358975
IGLM_sars_COV2.fasta,sequence_699,0.8521739130434782
IGLM_sars_COV2.fasta,sequence_700,0.8938053097345132
IGLM_sars_COV2.fasta,sequence_701,0.8620689655172413
IGLM_sars_COV2.fasta,sequence_702,0.9553571428571429
IGLM_sars_COV2.fasta,sequence_703,0.9130434782608695
IGLM_sars_COV2.fasta,sequence_704,0.8717948717948718
IGLM_sars_COV2.fasta,sequence_705,0.9107142857142857
IGLM_sars_COV2.fasta,sequence_706,0.8888888888888888
IGLM_sars_COV2.fasta,sequence_707,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_708,0.8782608695652174
IGLM_sars_COV2.fasta,sequence_709,0.8803418803418803
IGLM_sars_COV2.fasta,sequence_710,0.9107142857142857
IGLM_sars_COV2.fasta,sequence_711,0.9396551724137931
IGLM_sars_COV2.fasta,sequence_712,0.8849557522123894
IGLM_sars_COV2.fasta,sequence_713,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_714,0.875
IGLM_sars_COV2.fasta,sequence_715,0.875
IGLM_sars_COV2.fasta,sequence_716,0.8728813559322034
IGLM_sars_COV2.fasta,sequence_717,0.9099099099099099
IGLM_sars_COV2.fasta,sequence_718,0.8849557522123894
IGLM_sars_COV2.fasta,sequence_719,0.8928571428571429
IGLM_sars_COV2.fasta,sequence_720,0.8974358974358975
IGLM_sars_COV2.fasta,sequence_721,0.896551724137931
IGLM_sars_COV2.fasta,sequence_722,0.8706896551724138
IGLM_sars_COV2.fasta,sequence_723,0.8928571428571429
IGLM_sars_COV2.fasta,sequence_724,0.8839285714285714
IGLM_sars_COV2.fasta,sequence_725,0.8695652173913043
IGLM_sars_COV2.fasta,sequence_726,0.8771929824561403
IGLM_sars_COV2.fasta,sequence_727,0.896551724137931
IGLM_sars_COV2.fasta,sequence_728,0.9026548672566371
IGLM_sars_COV2.fasta,sequence_729,0.8717948717948718
IGLM_sars_COV2.fasta,sequence_730,0.9285714285714286
IGLM_sars_COV2.fasta,sequence_731,0.8849557522123894
IGLM_sars_COV2.fasta,sequence_732,0.8938053097345132
IGLM_sars_COV2.fasta,sequence_733,0.8695652173913043
IGLM_sars_COV2.fasta,sequence_734,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_735,0.9107142857142857
IGLM_sars_COV2.fasta,sequence_736,0.8632478632478633
IGLM_sars_COV2.fasta,sequence_737,0.8938053097345132
IGLM_sars_COV2.fasta,sequence_738,0.8608695652173913
IGLM_sars_COV2.fasta,sequence_739,0.8793103448275862
IGLM_sars_COV2.fasta,sequence_740,0.8389830508474576
IGLM_sars_COV2.fasta,sequence_741,0.865546218487395
IGLM_sars_COV2.fasta,sequence_742,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_743,0.8632478632478633
IGLM_sars_COV2.fasta,sequence_744,0.8608695652173913
IGLM_sars_COV2.fasta,sequence_745,0.911504424778761
IGLM_sars_COV2.fasta,sequence_746,0.8888888888888888
IGLM_sars_COV2.fasta,sequence_747,0.8956521739130435
IGLM_sars_COV2.fasta,sequence_748,0.9035087719298246
IGLM_sars_COV2.fasta,sequence_749,0.8938053097345132
IGLM_sars_COV2.fasta,sequence_750,0.9196428571428571
IGLM_sars_COV2.fasta,sequence_751,0.8869565217391304
IGLM_sars_COV2.fasta,sequence_752,0.8938053097345132
IGLM_sars_COV2.fasta,sequence_753,0.8956521739130435
IGLM_sars_COV2.fasta,sequence_754,0.9090909090909091
IGLM_sars_COV2.fasta,sequence_755,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_756,0.8849557522123894
IGLM_sars_COV2.fasta,sequence_757,0.8869565217391304
IGLM_sars_COV2.fasta,sequence_758,0.8429752066115702
IGLM_sars_COV2.fasta,sequence_759,0.8938053097345132
IGLM_sars_COV2.fasta,sequence_760,0.9181818181818182
IGLM_sars_COV2.fasta,sequence_761,0.8717948717948718
IGLM_sars_COV2.fasta,sequence_762,0.9017857142857143
IGLM_sars_COV2.fasta,sequence_763,0.8761061946902655
IGLM_sars_COV2.fasta,sequence_764,0.8695652173913043
IGLM_sars_COV2.fasta,sequence_765,0.8559322033898306
IGLM_sars_COV2.fasta,sequence_766,0.85
IGLM_sars_COV2.fasta,sequence_767,0.9380530973451328
IGLM_sars_COV2.fasta,sequence_768,0.9272727272727272
IGLM_sars_COV2.fasta,sequence_769,0.8632478632478633
IGLM_sars_COV2.fasta,sequence_770,0.8672566371681416
IGLM_sars_COV2.fasta,sequence_771,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_772,0.8695652173913043
IGLM_sars_COV2.fasta,sequence_773,0.9035087719298246
IGLM_sars_COV2.fasta,sequence_774,0.8849557522123894
IGLM_sars_COV2.fasta,sequence_775,0.868421052631579
IGLM_sars_COV2.fasta,sequence_776,0.9017857142857143
IGLM_sars_COV2.fasta,sequence_777,0.847457627118644
IGLM_sars_COV2.fasta,sequence_778,0.853448275862069
IGLM_sars_COV2.fasta,sequence_779,0.8695652173913043
IGLM_sars_COV2.fasta,sequence_780,0.8695652173913043
IGLM_sars_COV2.fasta,sequence_781,0.9196428571428571
IGLM_sars_COV2.fasta,sequence_782,0.8869565217391304
IGLM_sars_COV2.fasta,sequence_783,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_784,0.8849557522123894
IGLM_sars_COV2.fasta,sequence_785,0.911504424778761
IGLM_sars_COV2.fasta,sequence_786,0.853448275862069
IGLM_sars_COV2.fasta,sequence_787,0.8620689655172413
IGLM_sars_COV2.fasta,sequence_788,0.9107142857142857
IGLM_sars_COV2.fasta,sequence_789,0.8660714285714286
IGLM_sars_COV2.fasta,sequence_790,0.8620689655172413
IGLM_sars_COV2.fasta,sequence_791,0.8608695652173913
IGLM_sars_COV2.fasta,sequence_792,0.853448275862069
IGLM_sars_COV2.fasta,sequence_793,0.8632478632478633
IGLM_sars_COV2.fasta,sequence_794,0.8782608695652174
IGLM_sars_COV2.fasta,sequence_795,0.847457627118644
IGLM_sars_COV2.fasta,sequence_796,0.8761061946902655
IGLM_sars_COV2.fasta,sequence_797,0.8947368421052632
IGLM_sars_COV2.fasta,sequence_798,0.847457627118644
IGLM_sars_COV2.fasta,sequence_799,0.9017857142857143
IGLM_sars_COV2.fasta,sequence_800,0.8793103448275862
IGLM_sars_COV2.fasta,sequence_801,0.8782608695652174
IGLM_sars_COV2.fasta,sequence_802,0.9196428571428571
IGLM_sars_COV2.fasta,sequence_803,0.8869565217391304
IGLM_sars_COV2.fasta,sequence_804,0.8869565217391304
IGLM_sars_COV2.fasta,sequence_805,0.8571428571428571
IGLM_sars_COV2.fasta,sequence_806,0.9017857142857143
IGLM_sars_COV2.fasta,sequence_807,0.8596491228070176
IGLM_sars_COV2.fasta,sequence_808,0.8947368421052632
IGLM_sars_COV2.fasta,sequence_809,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_810,0.8608695652173913
IGLM_sars_COV2.fasta,sequence_811,0.8508771929824561
IGLM_sars_COV2.fasta,sequence_812,0.9035087719298246
IGLM_sars_COV2.fasta,sequence_813,0.8761061946902655
IGLM_sars_COV2.fasta,sequence_814,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_815,0.8849557522123894
IGLM_sars_COV2.fasta,sequence_816,0.8660714285714286
IGLM_sars_COV2.fasta,sequence_817,0.8938053097345132
IGLM_sars_COV2.fasta,sequence_818,0.8695652173913043
IGLM_sars_COV2.fasta,sequence_819,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_820,0.8632478632478633
IGLM_sars_COV2.fasta,sequence_821,0.8771929824561403
IGLM_sars_COV2.fasta,sequence_822,0.8938053097345132
IGLM_sars_COV2.fasta,sequence_823,0.9285714285714286
IGLM_sars_COV2.fasta,sequence_824,0.9210526315789473
IGLM_sars_COV2.fasta,sequence_825,0.875
IGLM_sars_COV2.fasta,sequence_826,0.8771929824561403
IGLM_sars_COV2.fasta,sequence_827,0.8771929824561403
IGLM_sars_COV2.fasta,sequence_828,0.8793103448275862
IGLM_sars_COV2.fasta,sequence_829,0.8849557522123894
IGLM_sars_COV2.fasta,sequence_830,0.8717948717948718
IGLM_sars_COV2.fasta,sequence_831,0.8512396694214877
IGLM_sars_COV2.fasta,sequence_832,0.9732142857142857
IGLM_sars_COV2.fasta,sequence_833,0.8771929824561403
IGLM_sars_COV2.fasta,sequence_834,0.8695652173913043
IGLM_sars_COV2.fasta,sequence_835,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_836,0.8547008547008547
IGLM_sars_COV2.fasta,sequence_837,0.918918918918919
IGLM_sars_COV2.fasta,sequence_838,0.8620689655172413
IGLM_sars_COV2.fasta,sequence_839,0.8782608695652174
IGLM_sars_COV2.fasta,sequence_840,0.8938053097345132
IGLM_sars_COV2.fasta,sequence_841,0.8632478632478633
IGLM_sars_COV2.fasta,sequence_842,0.8793103448275862
IGLM_sars_COV2.fasta,sequence_843,0.896551724137931
IGLM_sars_COV2.fasta,sequence_844,0.9017857142857143
IGLM_sars_COV2.fasta,sequence_845,0.918918918918919
IGLM_sars_COV2.fasta,sequence_846,0.8508771929824561
IGLM_sars_COV2.fasta,sequence_847,0.9043478260869565
IGLM_sars_COV2.fasta,sequence_848,0.8761061946902655
IGLM_sars_COV2.fasta,sequence_849,0.8849557522123894
IGLM_sars_COV2.fasta,sequence_850,0.911504424778761
IGLM_sars_COV2.fasta,sequence_851,0.8938053097345132
IGLM_sars_COV2.fasta,sequence_852,0.8771929824561403
IGLM_sars_COV2.fasta,sequence_853,0.8849557522123894
IGLM_sars_COV2.fasta,sequence_854,0.8938053097345132
IGLM_sars_COV2.fasta,sequence_855,0.8728813559322034
IGLM_sars_COV2.fasta,sequence_856,0.8849557522123894
IGLM_sars_COV2.fasta,sequence_857,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_858,0.8706896551724138
IGLM_sars_COV2.fasta,sequence_859,0.8559322033898306
IGLM_sars_COV2.fasta,sequence_860,0.8879310344827587
IGLM_sars_COV2.fasta,sequence_861,0.8793103448275862
IGLM_sars_COV2.fasta,sequence_862,0.8803418803418803
IGLM_sars_COV2.fasta,sequence_863,0.8782608695652174
IGLM_sars_COV2.fasta,sequence_864,0.8706896551724138
IGLM_sars_COV2.fasta,sequence_865,0.911504424778761
IGLM_sars_COV2.fasta,sequence_866,0.9203539823008849
IGLM_sars_COV2.fasta,sequence_867,0.8947368421052632
IGLM_sars_COV2.fasta,sequence_868,0.8695652173913043
IGLM_sars_COV2.fasta,sequence_869,0.896551724137931
IGLM_sars_COV2.fasta,sequence_870,0.9203539823008849
IGLM_sars_COV2.fasta,sequence_871,0.8888888888888888
IGLM_sars_COV2.fasta,sequence_872,0.8403361344537815
IGLM_sars_COV2.fasta,sequence_873,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_874,0.8869565217391304
IGLM_sars_COV2.fasta,sequence_875,0.8347826086956521
IGLM_sars_COV2.fasta,sequence_876,0.8761061946902655
IGLM_sars_COV2.fasta,sequence_877,0.8771929824561403
IGLM_sars_COV2.fasta,sequence_878,0.9026548672566371
IGLM_sars_COV2.fasta,sequence_879,0.8956521739130435
IGLM_sars_COV2.fasta,sequence_880,0.847457627118644
IGLM_sars_COV2.fasta,sequence_881,0.9107142857142857
IGLM_sars_COV2.fasta,sequence_882,0.8839285714285714
IGLM_sars_COV2.fasta,sequence_883,0.9122807017543859
IGLM_sars_COV2.fasta,sequence_884,0.8938053097345132
IGLM_sars_COV2.fasta,sequence_885,0.8869565217391304
IGLM_sars_COV2.fasta,sequence_886,0.8782608695652174
IGLM_sars_COV2.fasta,sequence_887,0.8839285714285714
IGLM_sars_COV2.fasta,sequence_888,0.8771929824561403
IGLM_sars_COV2.fasta,sequence_889,0.8728813559322034
IGLM_sars_COV2.fasta,sequence_890,0.9203539823008849
IGLM_sars_COV2.fasta,sequence_891,0.853448275862069
IGLM_sars_COV2.fasta,sequence_892,0.9137931034482759
IGLM_sars_COV2.fasta,sequence_893,0.8672566371681416
IGLM_sars_COV2.fasta,sequence_894,0.8859649122807017
IGLM_sars_COV2.fasta,sequence_895,0.8461538461538461
IGLM_sars_COV2.fasta,sequence_896,0.9369369369369369
IGLM_sars_COV2.fasta,sequence_897,0.8974358974358975
IGLM_sars_COV2.fasta,sequence_898,0.911504424778761
IGLM_sars_COV2.fasta,sequence_899,0.8461538461538461
IGLM_sars_COV2.fasta,sequence_900,0.8869565217391304
IGLM_sars_COV2.fasta,sequence_901,0.9035087719298246
IGLM_sars_COV2.fasta,sequence_902,0.9043478260869565
IGLM_sars_COV2.fasta,sequence_903,0.8888888888888888
IGLM_sars_COV2.fasta,sequence_904,0.8947368421052632
IGLM_sars_COV2.fasta,sequence_905,0.9107142857142857
IGLM_sars_COV2.fasta,sequence_906,0.8803418803418803
IGLM_sars_COV2.fasta,sequence_907,0.8547008547008547
